_id/$oid,ID,PositionName,Code,OrgStructureID,CostCentreID,DateCreate,DateUpdate,JobtitleID,WorkPlaceID,LaborType,EmployeeTypeID,SortID,HeadPosProfileID
5f056710dc89b7165c3523d4,827e9231-503a-4fe6-9126-5a93ccf24395,Tổ phó,18,,,2014-03-19 13:33:00,2019-11-13 15:42:27,,,,,6,5b71d273-d3e0-4afb-8fd5-27bbf8302016
5f056710dc89b7165c3523d5,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523d6,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523d7,746df068-4b43-4e97-99f8-6ab764b9ae2b,Nhân viên,07,,,2013-08-14 14:34:00,2016-08-10 15:49:50,,,,,9,3d244945-8862-49c4-8916-2d83da67894c
5f056710dc89b7165c3523d8,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523d9,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523da,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523db,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523dc,26a12389-6a49-4c25-97be-b6e85e65e6c9,Trưởng nhóm,13,,,2014-08-11 16:05:00,2019-08-20 13:56:26,,,,,15,b22f3eec-d1f6-4922-9638-941b63020f83
5f056710dc89b7165c3523dd,24f49b40-39bd-4215-ab73-7af3b3c4b17e,Quản lý,QLB,,,2017-12-15 15:45:47,2017-12-15 16:39:25,,,,,639,a9925b6e-33eb-42aa-ac74-268b0523251c
5f056710dc89b7165c3523de,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
5f056710dc89b7165c3523df,d67c6bda-49aa-4db9-a2c0-69d884506392,Công nhân,10,,,2013-08-14 14:34:00,2016-08-10 15:59:35,,,,,8,363df327-0559-45fc-957e-1e29c5c9ba9b
